symbol	occurrences	files	first_location	disposition	binary_name_evidence	evidence_reports	action
selectMethod_guess	4	cpp/plugins/motionplayer/MotionRenderBackend.cpp; cpp/plugins/motionplayer/MotionRenderBackend.h; cpp/plugins/motionplayer/PlayerRenderTargets.cpp	cpp/plugins/motionplayer/MotionRenderBackend.cpp:753	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
selectNodeDrawFlag_guess	2	cpp/plugins/motionplayer/PlayerUpdateGeometry.cpp; cpp/plugins/motionplayer/PlayerUpdateLayersInternal.h	cpp/plugins/motionplayer/PlayerUpdateGeometry.cpp:527	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
selectParameterEntryForDifferentialTest_guess	1	cpp/plugins/motionplayer/Player.h	cpp/plugins/motionplayer/Player.h:1202	TEST_ONLY_LOCAL_LABEL	Unregistered test seam; not a claimed reference source identifier		retain
selectParameterEntry_guess	5	cpp/plugins/motionplayer/NodeTree.cpp; cpp/plugins/motionplayer/Player.h; cpp/plugins/motionplayer/PlayerCore.cpp; cpp/plugins/motionplayer/PlayerInternal.h	cpp/plugins/motionplayer/NodeTree.cpp:106	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess	analysis/motionplayer_player_build_node_tree_four_binary_2026-08-27.md; analysis/motionplayer_player_parameter_table_pipeline_four_binary_2026-08-27.md	retain
selectRenderMethod_guess	4	cpp/plugins/motionplayer/MotionRenderBackend.cpp; cpp/plugins/motionplayer/MotionRenderBackend.h; cpp/plugins/motionplayer/PrivateMotionGLL.cpp	cpp/plugins/motionplayer/MotionRenderBackend.cpp:285	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
selectVertexQuadMaterialization_guess	2	cpp/plugins/motionplayer/PlayerUpdateGeometry.cpp; cpp/plugins/motionplayer/PlayerUpdateLayersInternal.h	cpp/plugins/motionplayer/PlayerUpdateGeometry.cpp:336	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
selectVisibleAncestor_guess	2	cpp/plugins/motionplayer/PlayerUpdateGeometry.cpp; cpp/plugins/motionplayer/PlayerUpdateLayersInternal.h	cpp/plugins/motionplayer/PlayerUpdateGeometry.cpp:525	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
selectorIndexFromFloat_guess	4	cpp/plugins/motionplayer/EmoteSelectorController.cpp	cpp/plugins/motionplayer/EmoteSelectorController.cpp:19	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
selectorOffValueHint_guess	2	cpp/plugins/motionplayer/EmoteEngine.cpp	cpp/plugins/motionplayer/EmoteEngine.cpp:82	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
selectorOnValueHint_guess	2	cpp/plugins/motionplayer/EmoteEngine.cpp	cpp/plugins/motionplayer/EmoteEngine.cpp:83	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
selectorOptionListHint_guess	2	cpp/plugins/motionplayer/EmoteEngine.cpp	cpp/plugins/motionplayer/EmoteEngine.cpp:81	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
separateLayerOwner_guess	2	cpp/plugins/motionplayer/SeparateLayerAdaptor.cpp	cpp/plugins/motionplayer/SeparateLayerAdaptor.cpp:53	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
serializeAngleControllerState_guess	2	cpp/plugins/motionplayer/EmoteEngine.cpp	cpp/plugins/motionplayer/EmoteEngine.cpp:470	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
serializeBaseState_guess	3	cpp/plugins/motionplayer/EmoteEngine.cpp; cpp/plugins/motionplayer/EmoteEngine.h	cpp/plugins/motionplayer/EmoteEngine.cpp:3405	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
serializeBezierPatchDivision_guess	3	cpp/plugins/motionplayer/PlayerInternal.h; cpp/plugins/motionplayer/PlayerLayerQuery.cpp	cpp/plugins/motionplayer/PlayerInternal.h:54	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess	analysis/motionplayer_fp_to_integer_saturation_truncation_wrap_rounding_four_binary_2026-08-28.md; analysis/motionplayer_player_get_command_list_four_binary_2026-08-26.md	retain
serializeEyeState_guess	3	cpp/plugins/motionplayer/EmoteEngine.cpp; cpp/plugins/motionplayer/EmoteEngine.h	cpp/plugins/motionplayer/EmoteEngine.cpp:3329	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
serializeEyebrowState_guess	3	cpp/plugins/motionplayer/EmoteEngine.cpp; cpp/plugins/motionplayer/EmoteEngine.h	cpp/plugins/motionplayer/EmoteEngine.cpp:3343	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
serializeMouthState_guess	3	cpp/plugins/motionplayer/EmoteEngine.cpp; cpp/plugins/motionplayer/EmoteEngine.h	cpp/plugins/motionplayer/EmoteEngine.cpp:3357	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
serializeOuterForceState_guess	3	cpp/plugins/motionplayer/EmoteEngine.cpp; cpp/plugins/motionplayer/EmoteEngine.h	cpp/plugins/motionplayer/EmoteEngine.cpp:3429	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
serializeRequestQueue_guess	3	cpp/plugins/motionplayer/EmoteEngine.cpp	cpp/plugins/motionplayer/EmoteEngine.cpp:333	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
serializeSelectorState_guess	3	cpp/plugins/motionplayer/EmoteEngine.cpp; cpp/plugins/motionplayer/EmoteEngine.h	cpp/plugins/motionplayer/EmoteEngine.cpp:3391	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
serializeState_guess	4	cpp/plugins/motionplayer/EmoteEngine.cpp; cpp/plugins/motionplayer/EmoteEngine.h; cpp/plugins/motionplayer/EmotePlayer.cpp; cpp/plugins/motionplayer/main.cpp	cpp/plugins/motionplayer/EmoteEngine.cpp:3448	PRESERVE_BINDING_LOCAL_LABEL	The script name/binding is four-target evidenced, but the stripped binaries do not expose this local C++ source identifier		retain
serializeTimelineState_guess	3	cpp/plugins/motionplayer/EmoteEngine.cpp; cpp/plugins/motionplayer/EmoteEngine.h	cpp/plugins/motionplayer/EmoteEngine.cpp:3295	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
serializeTransitionState_guess	3	cpp/plugins/motionplayer/EmoteEngine.cpp; cpp/plugins/motionplayer/EmoteEngine.h	cpp/plugins/motionplayer/EmoteEngine.cpp:3371	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
serializeVarControllerState_guess	9	cpp/plugins/motionplayer/EmoteEngine.cpp	cpp/plugins/motionplayer/EmoteEngine.cpp:385	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
setCanonicalResourceManagerForDifferentialTest_guess	1	cpp/plugins/motionplayer/Player.h	cpp/plugins/motionplayer/Player.h:1279	TEST_ONLY_LOCAL_LABEL	Unregistered test seam; not a claimed reference source identifier		retain
setCharaLiveSlots_guess	4	cpp/plugins/motionplayer/Player.h; cpp/plugins/motionplayer/PlayerCore.cpp	cpp/plugins/motionplayer/Player.h:570	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
setCharaWithFlags_guess	4	cpp/plugins/motionplayer/Player.h; cpp/plugins/motionplayer/PlayerCore.cpp	cpp/plugins/motionplayer/Player.h:571	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
setClipMemberHint_guess	4	cpp/plugins/motionplayer/MotionDispatch.h; cpp/plugins/motionplayer/PlayerRenderInternal.cpp; cpp/plugins/motionplayer/RuntimeSupport.cpp	cpp/plugins/motionplayer/MotionDispatch.h:236	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
setEvaluationFrameForDifferentialTest_guess	1	cpp/plugins/motionplayer/Player.h	cpp/plugins/motionplayer/Player.h:904	TEST_ONLY_LOCAL_LABEL	Unregistered test seam; not a claimed reference source identifier		retain
setFrameCursorState_guess	3	cpp/plugins/motionplayer/Player.h	cpp/plugins/motionplayer/Player.h:247	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess	analysis/motionplayer_player_time_properties_four_binary_2026-08-26.md	retain
setIntegerPropertyStrict_guess	5	cpp/plugins/motionplayer/SeparateLayerAdaptor.cpp	cpp/plugins/motionplayer/SeparateLayerAdaptor.cpp:93	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
setIntegerProperty_guess	7	cpp/plugins/motionplayer/SeparateLayerAdaptor.cpp	cpp/plugins/motionplayer/SeparateLayerAdaptor.cpp:85	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
setInternalWorkspaceLayerSize_guess	3	cpp/plugins/motionplayer/PlayerRenderTargets.cpp	cpp/plugins/motionplayer/PlayerRenderTargets.cpp:216	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess	analysis/motionplayer_internal_render_layer_materializer_four_binary_2026-08-27.md	retain
setMirror_guess	4	cpp/plugins/motionplayer/EmoteEngine.cpp; cpp/plugins/motionplayer/EmoteEngine.h; cpp/plugins/motionplayer/EmotePlayer.h; cpp/plugins/motionplayer/main.cpp	cpp/plugins/motionplayer/EmoteEngine.cpp:1310	PRESERVE_BINDING_LOCAL_LABEL	The script name/binding is four-target evidenced, but the stripped binaries do not expose this local C++ source identifier		retain
setMotionContentForDifferentialTest_guess	1	cpp/plugins/motionplayer/Player.h	cpp/plugins/motionplayer/Player.h:1075	TEST_ONLY_LOCAL_LABEL	Unregistered test seam; not a claimed reference source identifier		retain
setMotionContextVariant_guess	4	cpp/plugins/motionplayer/EmotePlayer.h; cpp/plugins/motionplayer/Player.h	cpp/plugins/motionplayer/EmotePlayer.h:182	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
setOuterForceTarget_guess	4	cpp/plugins/motionplayer/EmoteEngine.cpp; cpp/plugins/motionplayer/EmoteEngine.h; cpp/plugins/motionplayer/EmotePlayer.cpp	cpp/plugins/motionplayer/EmoteEngine.cpp:1317	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
setPosMemberHint_guess	3	cpp/plugins/motionplayer/MotionDispatch.h; cpp/plugins/motionplayer/PlayerRenderTargets.cpp; cpp/plugins/motionplayer/RuntimeSupport.cpp	cpp/plugins/motionplayer/MotionDispatch.h:260	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
setPrivateMotionGLLStencilCount_guess	3	cpp/plugins/motionplayer/PlayerRenderTargets.cpp; cpp/plugins/motionplayer/PrivateMotionGLL.cpp; cpp/plugins/motionplayer/PrivateMotionGLL.h	cpp/plugins/motionplayer/PlayerRenderTargets.cpp:1154	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
setPrivateOpenGLRenderManagerForDifferentialTest_guess	2	cpp/plugins/motionplayer/MotionRenderBackend.cpp; cpp/plugins/motionplayer/MotionRenderBackend.h	cpp/plugins/motionplayer/MotionRenderBackend.cpp:35	TEST_ONLY_LOCAL_LABEL	Unregistered test seam; not a claimed reference source identifier		retain
setRandomGeneratorForDifferentialTest_guess	1	cpp/plugins/motionplayer/ResourceManager.h	cpp/plugins/motionplayer/ResourceManager.h:119	TEST_ONLY_LOCAL_LABEL	Unregistered test seam; not a claimed reference source identifier		retain
setRootContentForDifferentialTest_guess	1	cpp/plugins/motionplayer/Player.h	cpp/plugins/motionplayer/Player.h:1059	TEST_ONLY_LOCAL_LABEL	Unregistered test seam; not a claimed reference source identifier		retain
setSizeMemberHint_guess	7	cpp/plugins/motionplayer/MotionDispatch.h; cpp/plugins/motionplayer/PlayerRenderInternal.cpp; cpp/plugins/motionplayer/PlayerRenderTargets.cpp; cpp/plugins/motionplayer/RuntimeSupport.cpp; cpp/plugins/motionplayer/SeparateLayerAdaptor.cpp; cpp/plugins/motionplayer/SourceCache.cpp	cpp/plugins/motionplayer/MotionDispatch.h:290	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
setSkipToSyncStateForDifferentialTest_guess	1	cpp/plugins/motionplayer/Player.h	cpp/plugins/motionplayer/Player.h:841	TEST_ONLY_LOCAL_LABEL	Unregistered test seam; not a claimed reference source identifier		retain
setStencilCount_guess	2	cpp/plugins/motionplayer/PrivateMotionGLL.cpp	cpp/plugins/motionplayer/PrivateMotionGLL.cpp:342	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
setStencilState_guess	3	cpp/plugins/motionplayer/MotionRenderBackend.cpp; cpp/plugins/motionplayer/MotionRenderBackend.h; cpp/plugins/motionplayer/PlayerRenderTargets.cpp	cpp/plugins/motionplayer/MotionRenderBackend.cpp:741	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
setTimelineBlendController_guess	10	cpp/plugins/motionplayer/EmoteEngine.cpp; cpp/plugins/motionplayer/EmoteEngine.h; cpp/plugins/motionplayer/EmotePlayer.cpp	cpp/plugins/motionplayer/EmoteEngine.cpp:2976	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
setTimelineBlendRatioRawCallback_guess	3	cpp/plugins/motionplayer/EmotePlayer.cpp; cpp/plugins/motionplayer/EmotePlayer.h; cpp/plugins/motionplayer/main.cpp	cpp/plugins/motionplayer/EmotePlayer.cpp:800	PRESERVE_BINDING_LOCAL_LABEL	The script name/binding is four-target evidenced, but the stripped binaries do not expose this local C++ source identifier		retain
setVariableSnapshotForDifferentialTest_guess	1	cpp/plugins/motionplayer/Player.h	cpp/plugins/motionplayer/Player.h:1241	TEST_ONLY_LOCAL_LABEL	Unregistered test seam; not a claimed reference source identifier		retain
setWind_guess	8	cpp/plugins/motionplayer/EmoteEngine.h; cpp/plugins/motionplayer/EmotePlayer.cpp; cpp/plugins/motionplayer/EmotePlayer.h; cpp/plugins/motionplayer/EmoteWindEmitter.h; cpp/plugins/motionplayer/PlayerCore.cpp; cpp/plugins/motionplayer/main.cpp	cpp/plugins/motionplayer/EmoteEngine.h:489	PRESERVE_BINDING_LOCAL_LABEL	The script name/binding is four-target evidenced, but the stripped binaries do not expose this local C++ source identifier	analysis/motionplayer_dead_value_noop_refcount_uninitialized_inactive_tail_four_binary_2026-08-28.md	retain
shouldMirrorLabel_guess	4	cpp/plugins/motionplayer/EmoteEngine.cpp; cpp/plugins/motionplayer/EmoteEngine.h	cpp/plugins/motionplayer/EmoteEngine.cpp:2160	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
shouldQueuePrivateMotionGLLRenderItem_guess	2	cpp/plugins/motionplayer/PlayerRenderTargets.cpp	cpp/plugins/motionplayer/PlayerRenderTargets.cpp:87	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
shouldRenderAccurateSlaItem_guess	2	cpp/plugins/motionplayer/PlayerRenderTargets.cpp	cpp/plugins/motionplayer/PlayerRenderTargets.cpp:160	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
shouldSkipD3DRenderItem_guess	2	cpp/plugins/motionplayer/PlayerRenderTargets.cpp	cpp/plugins/motionplayer/PlayerRenderTargets.cpp:410	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
shouldUseDirectRenderPath_guess	3	cpp/plugins/motionplayer/PlayerRenderExecute.cpp; cpp/plugins/motionplayer/PlayerRenderInternal.cpp; cpp/plugins/motionplayer/PlayerRenderInternal.h	cpp/plugins/motionplayer/PlayerRenderExecute.cpp:651	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
signedIndexFromBits32_guess	12	cpp/plugins/motionplayer/PlayerFrameProgress.cpp; cpp/plugins/motionplayer/PlayerUpdateLayerEval.cpp	cpp/plugins/motionplayer/PlayerFrameProgress.cpp:13	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
signedInt32Bits_guess	13	cpp/plugins/motionplayer/MotionLayerExtensions.cpp	cpp/plugins/motionplayer/MotionLayerExtensions.cpp:45	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
signedInt32FromDoubleTowardZeroSaturated_guess	4	cpp/plugins/motionplayer/PlayerUpdateLayersInternal.h	cpp/plugins/motionplayer/PlayerUpdateLayersInternal.h:47	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess	analysis/motionplayer_fp_to_integer_saturation_truncation_wrap_rounding_four_binary_2026-08-28.md	retain
splitParameterLabel_guess	3	cpp/plugins/motionplayer/PlayerVariable.cpp	cpp/plugins/motionplayer/PlayerVariable.cpp:20	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
splitTtstr_guess	14	cpp/plugins/motionplayer/MotionDispatch.h; cpp/plugins/motionplayer/PlayerCore.cpp; cpp/plugins/motionplayer/PlayerResource.cpp; cpp/plugins/motionplayer/PlayerUpdateChildMotion.cpp; cpp/plugins/motionplayer/PlayerUpdateParticles.cpp; cpp/plugins/motionplayer/PlayerVariable.cpp; cpp/plugins/motionplayer/ResourceManager.cpp	cpp/plugins/motionplayer/MotionDispatch.h:318	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess	analysis/motionplayer_resourcemanager_is_exist_motion_direct_fallback_scan_four_binary_2026-08-27.md	retain
springVec3FromVariant_guess	11	cpp/plugins/motionplayer/EmoteEngine.cpp	cpp/plugins/motionplayer/EmoteEngine.cpp:2312	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
srcMemberHint_guess	8	cpp/plugins/motionplayer/MotionDispatch.h; cpp/plugins/motionplayer/PlayerLayerQuery.cpp; cpp/plugins/motionplayer/PlayerRenderExecute.cpp; cpp/plugins/motionplayer/PlayerUpdateLayerEval.cpp; cpp/plugins/motionplayer/RuntimeSupport.cpp; cpp/plugins/motionplayer/SourceCache.cpp	cpp/plugins/motionplayer/MotionDispatch.h:118	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
startValue_guess	3	cpp/plugins/motionplayer/EmoteEngine.cpp; cpp/plugins/motionplayer/EmoteLoopController.cpp; cpp/plugins/motionplayer/EmoteLoopController.h	cpp/plugins/motionplayer/EmoteEngine.cpp:2073	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
stencilChainMemberHint_guess	3	cpp/plugins/motionplayer/MotionDispatch.h; cpp/plugins/motionplayer/PlayerLayerQuery.cpp; cpp/plugins/motionplayer/RuntimeSupport.cpp	cpp/plugins/motionplayer/MotionDispatch.h:99	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
stencilTestEnabledCache_guess	8	cpp/plugins/motionplayer/MotionRenderBackend.cpp	cpp/plugins/motionplayer/MotionRenderBackend.cpp:41	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
stepParticleChildren_guess	5	cpp/plugins/motionplayer/Player.h; cpp/plugins/motionplayer/PlayerUpdateParticles.cpp	cpp/plugins/motionplayer/Player.h:808	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
stepRootControllers_guess	4	cpp/plugins/motionplayer/EmoteEngine.cpp; cpp/plugins/motionplayer/EmoteEngine.h	cpp/plugins/motionplayer/EmoteEngine.cpp:1523	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
stepVariableTrackSlot_guess	6	cpp/plugins/motionplayer/Player.h; cpp/plugins/motionplayer/PlayerFrameProgress.cpp	cpp/plugins/motionplayer/Player.h:110	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
stopTimelineRawCallback_guess	3	cpp/plugins/motionplayer/EmotePlayer.cpp; cpp/plugins/motionplayer/EmotePlayer.h; cpp/plugins/motionplayer/main.cpp	cpp/plugins/motionplayer/EmotePlayer.cpp:776	PRESERVE_BINDING_LOCAL_LABEL	The script name/binding is four-target evidenced, but the stripped binaries do not expose this local C++ source identifier		retain
stopTimeline_guess	6	cpp/plugins/motionplayer/EmoteEngine.cpp; cpp/plugins/motionplayer/EmoteEngine.h; cpp/plugins/motionplayer/EmotePlayer.cpp	cpp/plugins/motionplayer/EmoteEngine.cpp:2929	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
stretchTypeParameterId_guess	2	cpp/plugins/motionplayer/MotionLayerExtensions.cpp	cpp/plugins/motionplayer/MotionLayerExtensions.cpp:679	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
submitLayerMesh_guess	3	cpp/plugins/motionplayer/MotionLayerExtensions.cpp	cpp/plugins/motionplayer/MotionLayerExtensions.cpp:664	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
subtractTwoWrapping32_guess	9	cpp/plugins/motionplayer/PlayerFrameProgress.cpp; cpp/plugins/motionplayer/PlayerUpdateLayerEval.cpp	cpp/plugins/motionplayer/PlayerFrameProgress.cpp:177	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
swapPackedRedBlue_guess	3	cpp/plugins/motionplayer/PlayerCore.cpp	cpp/plugins/motionplayer/PlayerCore.cpp:38	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess	analysis/motionplayer_player_color_independent_zfactor_four_binary_2026-08-26.md	retain
syncSelectorControls_guess	4	cpp/plugins/motionplayer/EmoteEngine.cpp; cpp/plugins/motionplayer/EmoteEngine.h; cpp/plugins/motionplayer/EmotePlayer.h	cpp/plugins/motionplayer/EmoteEngine.cpp:1104	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess	analysis/motionplayer_runtime_reconciliation_four_binary_2026-08-28.md	retain
tTJSNC_PrivateMotionGLLayer_guess	4	cpp/plugins/motionplayer/PrivateMotionGLL.cpp	cpp/plugins/motionplayer/PrivateMotionGLL.cpp:455	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
tTJSNI_PrivateMotionGLLayer_guess	14	cpp/plugins/motionplayer/PrivateMotionGLL.cpp	cpp/plugins/motionplayer/PrivateMotionGLL.cpp:242	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
tailDispatchLoadMotionResidual_guess	2	cpp/plugins/motionplayer/Player.h; cpp/plugins/motionplayer/PlayerCore.cpp	cpp/plugins/motionplayer/Player.h:566	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
